order_id,order_date,customer_id,city,province,product_id,brand,quantity,item_price,order_month,gmv,province_top
1719832,2019-11-22,14606,Jakarta Barat,DKI Jakarta,P2016,BRAND_L,1,740000,2019-11,740000,DKI Jakarta
1740418,2019-12-27,17157,Jakarta Selatan,DKI Jakarta,P0853,BRAND_C,12,520000,2019-12,6240000,DKI Jakarta
1709179,2019-10-31,17419,Jakarta Selatan,DKI Jakarta,P4069,BRAND_W,12,450000,2019-10,5400000,DKI Jakarta
1738666,2019-12-25,16241,Jakarta Timur,DKI Jakarta,P0456,BRAND_B,6,149000,2019-12,894000,DKI Jakarta
1728748,2019-12-09,17811,Malang,Jawa Timur,P2089,BRAND_L,1,590000,2019-12,590000,Jawa Timur
1716991,2019-11-18,16426,Jakarta Pusat,DKI Jakarta,P1683,BRAND_H,3,747000,2019-11,2241000,DKI Jakarta
1722781,2019-11-28,13014,Jakarta Selatan,DKI Jakarta,P0791,BRAND_C,3,1745000,2019-11,5235000,DKI Jakarta
1698952,2019-10-07,13375,Tangerang,Banten,P0791,BRAND_C,6,1745000,2019-10,10470000,other
1736356,2019-12-20,13525,Surabaya,Jawa Timur,P0255,BRAND_A,160,520000,2019-12,83200000,Jawa Timur
1703902,2019-10-18,15858,Bandung,Jawa Barat,P2409,BRAND_P,12,149000,2019-10,1788000,Jawa Barat
1734124,2019-12-17,17338,Tangerang,Banten,P3191,BRAND_S,4,159000,2019-12,636000,other
1726822,2019-12-05,14096,Surakarta,Jawa Tengah,P2779,BRAND_P,3,303000,2019-12,909000,Jawa Tengah
1709305,2019-10-31,13078,Surabaya,Jawa Timur,P0792,BRAND_C,12,747000,2019-10,8964000,Jawa Timur
1698784,2019-10-06,13372,Jakarta Selatan,DKI Jakarta,P3523,BRAND_S,8,884000,2019-10,7072000,DKI Jakarta
1716223,2019-11-14,16284,Jakarta Utara,DKI Jakarta,P0577,BRAND_B,6,1325000,2019-11,7950000,DKI Jakarta
1704544,2019-10-20,17154,Jakarta Pusat,DKI Jakarta,P0822,BRAND_C,12,450000,2019-10,5400000,DKI Jakarta
1736764,2019-12-22,13596,Jakarta Timur,DKI Jakarta,P1758,BRAND_H,1,1325000,2019-12,1325000,DKI Jakarta
1730719,2019-12-12,18225,Surakarta,Jawa Tengah,P0852,BRAND_C,24,450000,2019-12,10800000,Jawa Tengah
1736986,2019-12-22,15861,Tangerang,Banten,P3956,BRAND_W,2,747000,2019-12,1494000,other
1716847,2019-11-17,17634,Jakarta Selatan,DKI Jakarta,P0678,BRAND_C,2,1465000,2019-11,2930000,DKI Jakarta
1710532,2019-11-01,17509,Bekasi,Jawa Barat,P3025,BRAND_R,10,590000,2019-11,5900000,Jawa Barat
1732471,2019-12-15,16464,Jakarta Selatan,DKI Jakarta,P2489,BRAND_P,3,1045000,2019-12,3135000,DKI Jakarta
1689052,2019-09-05,13198,Jakarta Selatan,DKI Jakarta,P0085,BRAND_A,16,450000,2019-09,7200000,DKI Jakarta
1708372,2019-10-29,14606,Jakarta Barat,DKI Jakarta,P0879,BRAND_C,5,904000,2019-10,4520000,DKI Jakarta
1705039,2019-10-21,14096,Surakarta,Jawa Tengah,P1680,BRAND_H,1,1458000,2019-10,1458000,Jawa Tengah
1724494,2019-12-02,15522,Jakarta Selatan,DKI Jakarta,P3260,BRAND_S,12,450000,2019-12,5400000,DKI Jakarta
1670017,2019-07-08,13742,Tangerang,Banten,P2781,BRAND_P,10,520000,2019-07,5200000,other
1734754,2019-12-18,15993,Malang,Jawa Timur,P2575,BRAND_P,2,520000,2019-12,1040000,Jawa Timur
1699774,2019-10-08,16036,Yogyakarta,Yogyakarta,P0436,BRAND_B,2,2095000,2019-10,4190000,Yogyakarta
1681807,2019-08-14,13629,Bandung,Jawa Barat,P2793,BRAND_P,6,747000,2019-08,4482000,Jawa Barat
1717705,2019-11-19,14001,Bogor,Jawa Barat,P1793,BRAND_H,12,590000,2019-11,7080000,Jawa Barat
1698238,2019-10-04,17593,Jakarta Pusat,DKI Jakarta,P2080,BRAND_L,12,2095000,2019-10,25140000,DKI Jakarta
1715104,2019-11-12,14639,Jakarta Pusat,DKI Jakarta,P0376,BRAND_B,6,1024000,2019-11,6144000,DKI Jakarta
1667554,2019-07-02,13050,Jakarta Timur,DKI Jakarta,P0122,BRAND_A,2,590000,2019-07,1180000,DKI Jakarta
1720246,2019-11-24,13607,Bandung,Jawa Barat,P0212,BRAND_A,1,1045000,2019-11,1045000,Jawa Barat
1709194,2019-10-31,13999,Bekasi,Jawa Barat,P2101,BRAND_L,10,590000,2019-10,5900000,Jawa Barat
1738666,2019-12-25,16241,Jakarta Timur,DKI Jakarta,P3019,BRAND_R,2,345000,2019-12,690000,DKI Jakarta
1731109,2019-12-12,17797,Jakarta Selatan,DKI Jakarta,P0825,BRAND_C,2,450000,2019-12,900000,DKI Jakarta
1725667,2019-12-04,16880,Bekasi,Jawa Barat,P1976,BRAND_L,10,310000,2019-12,3100000,Jawa Barat
1693006,2019-09-18,15800,Jakarta Barat,DKI Jakarta,P4086,BRAND_W,1,310000,2019-09,310000,DKI Jakarta
1685599,2019-08-25,14341,Jakarta Pusat,DKI Jakarta,P3500,BRAND_S,2,740000,2019-08,1480000,DKI Jakarta
1680898,2019-08-12,17593,Jakarta Pusat,DKI Jakarta,P3487,BRAND_S,25,159000,2019-08,3975000,DKI Jakarta
1724632,2019-12-02,16637,Jakarta Barat,DKI Jakarta,P2956,BRAND_R,12,695000,2019-12,8340000,DKI Jakarta
1727170,2019-12-05,14748,Semarang,Jawa Tengah,P2764,BRAND_P,12,590000,2019-12,7080000,Jawa Tengah
1713118,2019-11-07,16121,Jakarta Barat,DKI Jakarta,P3022,BRAND_R,5,590000,2019-11,2950000,DKI Jakarta
1715029,2019-11-12,16910,Bogor,Jawa Barat,P1791,BRAND_H,1,2200000,2019-11,2200000,Jawa Barat
1737328,2019-12-23,16705,Surakarta,Jawa Tengah,P0853,BRAND_C,12,520000,2019-12,6240000,Jawa Tengah
1734700,2019-12-18,14049,Surakarta,Jawa Tengah,P0295,BRAND_B,48,159000,2019-12,7632000,Jawa Tengah
1682137,2019-08-14,14456,Jakarta Timur,DKI Jakarta,P1890,BRAND_J,2,740000,2019-08,1480000,DKI Jakarta
1702387,2019-10-15,14446,Jakarta Selatan,DKI Jakarta,P2101,BRAND_L,2,590000,2019-10,1180000,DKI Jakarta
1683442,2019-08-19,16841,Jakarta Selatan,DKI Jakarta,P2560,BRAND_P,36,79000,2019-08,2844000,DKI Jakarta
1733089,2019-12-16,16406,Tangerang,Banten,P3252,BRAND_S,1,149000,2019-12,149000,other
1716862,2019-11-17,15584,Semarang,Jawa Tengah,P0578,BRAND_B,2,884000,2019-11,1768000,Jawa Tengah
1684189,2019-08-21,13458,Bekasi,Jawa Barat,P4009,BRAND_W,32,904000,2019-08,28928000,Jawa Barat
1741258,2019-12-29,16283,Jakarta Selatan,DKI Jakarta,P3616,BRAND_S,12,240000,2019-12,2880000,DKI Jakarta
1696444,2019-09-30,16891,Bandung,Jawa Barat,P0378,BRAND_B,1,2375000,2019-09,2375000,Jawa Barat
1702600,2019-10-16,17651,Jakarta Pusat,DKI Jakarta,P2625,BRAND_P,12,450000,2019-10,5400000,DKI Jakarta
1683265,2019-08-19,15144,Jakarta Barat,DKI Jakarta,P1893,BRAND_J,10,740000,2019-08,7400000,DKI Jakarta
1690879,2019-09-12,16187,Jakarta Selatan,DKI Jakarta,P2416,BRAND_P,24,113000,2019-09,2712000,DKI Jakarta
1676104,2019-07-26,16866,Jakarta Utara,DKI Jakarta,P2790,BRAND_P,10,310000,2019-07,3100000,DKI Jakarta
1729621,2019-12-10,18043,Depok,Jawa Barat,P0582,BRAND_B,1,2095000,2019-12,2095000,Jawa Barat
1722907,2019-11-28,13914,Jakarta Barat,DKI Jakarta,P0310,BRAND_B,12,1745000,2019-11,20940000,DKI Jakarta
1695277,2019-09-26,14092,Malang,Jawa Timur,P3341,BRAND_S,24,205000,2019-09,4920000,Jawa Timur
1720477,2019-11-25,13544,Jakarta Utara,DKI Jakarta,P3013,BRAND_R,1,1745000,2019-11,1745000,DKI Jakarta
1698226,2019-10-04,16173,Jakarta Pusat,DKI Jakarta,P2804,BRAND_P,4,1325000,2019-10,5300000,DKI Jakarta
1704505,2019-10-20,15799,Jakarta Utara,DKI Jakarta,P3546,BRAND_S,7,590000,2019-10,4130000,DKI Jakarta
1678072,2019-08-01,17107,Jakarta Selatan,DKI Jakarta,P4009,BRAND_W,32,904000,2019-08,28928000,DKI Jakarta
1742947,2019-12-31,17861,Tangerang,Banten,P2079,BRAND_L,4,149000,2019-12,596000,other
1719901,2019-11-22,16049,Jakarta Selatan,DKI Jakarta,P2478,BRAND_P,3,520000,2019-11,1560000,DKI Jakarta
1738570,2019-12-25,15903,Yogyakarta,Yogyakarta,P1802,BRAND_H,24,1500000,2019-12,36000000,Yogyakarta
1709470,2019-10-31,16895,Jakarta Selatan,DKI Jakarta,P0296,BRAND_B,2,310000,2019-10,620000,DKI Jakarta
1684942,2019-08-22,13340,Depok,Jawa Barat,P2489,BRAND_P,40,904000,2019-08,36160000,Jawa Barat
1722922,2019-11-28,15809,Jakarta Pusat,DKI Jakarta,P0853,BRAND_C,12,520000,2019-11,6240000,DKI Jakarta
1714117,2019-11-11,17201,Yogyakarta,Yogyakarta,P0030,BRAND_A,1,240000,2019-11,240000,Yogyakarta
1696051,2019-09-27,14178,Tangerang,Banten,P3582,BRAND_S,6,450000,2019-09,2700000,other
1734811,2019-12-18,14096,Surakarta,Jawa Tengah,P2632,BRAND_P,2,1458000,2019-12,2916000,Jawa Tengah
1737853,2019-12-24,15061,Jakarta Utara,DKI Jakarta,P3080,BRAND_R,30,1045000,2019-12,31350000,DKI Jakarta
1732180,2019-12-13,14031,Jakarta Barat,DKI Jakarta,P2969,BRAND_R,8,1150000,2019-12,9200000,DKI Jakarta
1738561,2019-12-24,12748,Jakarta Utara,DKI Jakarta,P2853,BRAND_R,3,740000,2019-12,2220000,DKI Jakarta
1719811,2019-11-22,17418,Jakarta Selatan,DKI Jakarta,P0047,BRAND_A,2,2795000,2019-11,5590000,DKI Jakarta
1710082,2019-11-01,14844,Jakarta Selatan,DKI Jakarta,P2625,BRAND_P,12,450000,2019-11,5400000,DKI Jakarta
1710727,2019-11-03,16380,Jakarta Barat,DKI Jakarta,P0798,BRAND_C,48,660000,2019-11,31680000,DKI Jakarta
1698754,2019-10-06,12841,Jakarta Selatan,DKI Jakarta,P3260,BRAND_S,5,450000,2019-10,2250000,DKI Jakarta
1731100,2019-12-12,17797,Jakarta Selatan,DKI Jakarta,P3217,BRAND_S,1,1325000,2019-12,1325000,DKI Jakarta
1732516,2019-12-15,13118,Bandung,Jawa Barat,P2089,BRAND_L,2,590000,2019-12,1180000,Jawa Barat
1722913,2019-11-28,14428,Yogyakarta,Yogyakarta,P3019,BRAND_R,2,345000,2019-11,690000,Yogyakarta
1713202,2019-11-07,16793,Depok,Jawa Barat,P3224,BRAND_S,8,303000,2019-11,2424000,Jawa Barat
1676110,2019-07-26,13730,Jakarta Selatan,DKI Jakarta,P3036,BRAND_R,12,159000,2019-07,1908000,DKI Jakarta
1673416,2019-07-18,17651,Jakarta Pusat,DKI Jakarta,P3127,BRAND_S,10,590000,2019-07,5900000,DKI Jakarta
1710820,2019-11-04,13373,Bogor,Jawa Barat,P0068,BRAND_A,30,289000,2019-11,8670000,Jawa Barat
1740163,2019-12-26,18122,Jakarta Selatan,DKI Jakarta,P0310,BRAND_B,2,1745000,2019-12,3490000,DKI Jakarta
1729711,2019-12-10,17220,Jakarta Selatan,DKI Jakarta,P3357,BRAND_S,2,450000,2019-12,900000,DKI Jakarta
1739941,2019-12-26,13263,Yogyakarta,Yogyakarta,P3238,BRAND_S,2,520000,2019-12,1040000,Yogyakarta
1724113,2019-12-01,15696,Jakarta Timur,DKI Jakarta,P3222,BRAND_S,3,2200000,2019-12,6600000,DKI Jakarta
1710733,2019-11-03,14514,Jakarta Barat,DKI Jakarta,P1735,BRAND_H,12,590000,2019-11,7080000,DKI Jakarta
1687042,2019-08-29,13263,Yogyakarta,Yogyakarta,P4045,BRAND_W,2,3494000,2019-08,6988000,Yogyakarta
1718653,2019-11-20,13924,Jakarta Barat,DKI Jakarta,P0677,BRAND_C,2,2200000,2019-11,4400000,DKI Jakarta
1701568,2019-10-14,17069,Jakarta Pusat,DKI Jakarta,P2094,BRAND_L,10,590000,2019-10,5900000,DKI Jakarta
1720729,2019-11-25,14096,Surakarta,Jawa Tengah,P3025,BRAND_R,2,1164000,2019-11,2328000,Jawa Tengah
1685683,2019-08-25,14456,Jakarta Timur,DKI Jakarta,P2417,BRAND_P,1,113000,2019-08,113000,DKI Jakarta
1679683,2019-08-07,14159,Jakarta Utara,DKI Jakarta,P0758,BRAND_C,1,695000,2019-08,695000,DKI Jakarta
1673890,2019-07-19,13709,Yogyakarta,Yogyakarta,P2090,BRAND_L,10,590000,2019-07,5900000,Yogyakarta
1741630,2019-12-30,18223,Jakarta Selatan,DKI Jakarta,P2770,BRAND_P,12,747000,2019-12,8964000,DKI Jakarta
1685452,2019-08-23,12921,Bogor,Jawa Barat,P1893,BRAND_J,30,740000,2019-08,22200000,Jawa Barat
1702585,2019-10-16,14356,Jakarta Selatan,DKI Jakarta,P2969,BRAND_R,4,1150000,2019-10,4600000,DKI Jakarta
1702456,2019-10-15,15026,Jakarta Selatan,DKI Jakarta,P2400,BRAND_P,6,450000,2019-10,2700000,DKI Jakarta
1709182,2019-10-31,12500,Denpasar,Bali,P1946,BRAND_L,4,1325000,2019-10,5300000,other
1714960,2019-11-12,14298,Yogyakarta,Yogyakarta,P1701,BRAND_H,96,149000,2019-11,14304000,Yogyakarta
1668913,2019-07-05,12840,Jakarta Selatan,DKI Jakarta,P3635,BRAND_S,12,904000,2019-07,10848000,DKI Jakarta
1695457,2019-09-26,17799,Jakarta Pusat,DKI Jakarta,P2795,BRAND_P,2,747000,2019-09,1494000,DKI Jakarta
1714507,2019-11-11,14422,Jakarta Pusat,DKI Jakarta,P1699,BRAND_H,12,450000,2019-11,5400000,DKI Jakarta
1672192,2019-07-15,17897,Surakarta,Jawa Tengah,P3019,BRAND_R,1,345000,2019-07,345000,Jawa Tengah
1692916,2019-09-18,14875,Tangerang,Banten,P1902,BRAND_J,10,740000,2019-09,7400000,other
1684402,2019-08-21,14040,Jakarta Timur,DKI Jakarta,P1780,BRAND_H,1,2095000,2019-08,2095000,DKI Jakarta
1704487,2019-10-20,14194,Purwokerto,Jawa Tengah,P3350,BRAND_S,12,450000,2019-10,5400000,Jawa Tengah
1673878,2019-07-18,17351,Jakarta Pusat,DKI Jakarta,P0521,BRAND_B,1,2795000,2019-07,2795000,DKI Jakarta
1706377,2019-10-24,18192,Jakarta Barat,DKI Jakarta,P1911,BRAND_J,10,740000,2019-10,7400000,DKI Jakarta
1701511,2019-10-13,13566,Jakarta Pusat,DKI Jakarta,P2770,BRAND_P,1,747000,2019-10,747000,DKI Jakarta
1707316,2019-10-25,16729,Jakarta Utara,DKI Jakarta,P3507,BRAND_S,3,159000,2019-10,477000,DKI Jakarta
1729777,2019-12-10,13614,Depok,Jawa Barat,P2063,BRAND_L,5,159000,2019-12,795000,Jawa Barat
1731757,2019-12-13,18034,Jakarta Pusat,DKI Jakarta,P0277,BRAND_A,2,450000,2019-12,900000,DKI Jakarta
1680814,2019-08-11,16474,Jakarta Selatan,DKI Jakarta,P4086,BRAND_W,1,310000,2019-08,310000,DKI Jakarta
1725118,2019-12-03,15005,Jakarta Selatan,DKI Jakarta,P2092,BRAND_L,4,590000,2019-12,2360000,DKI Jakarta
1735456,2019-12-19,12921,Bogor,Jawa Barat,P1699,BRAND_H,24,450000,2019-12,10800000,Jawa Barat
1718110,2019-11-19,16110,Jakarta Timur,DKI Jakarta,P0376,BRAND_B,3,1024000,2019-11,3072000,DKI Jakarta
1735999,2019-12-19,17727,Jakarta Utara,DKI Jakarta,P4075,BRAND_W,6,1045000,2019-12,6270000,DKI Jakarta
1724557,2019-12-02,15493,Malang,Jawa Timur,P0703,BRAND_C,1,1045000,2019-12,1045000,Jawa Timur
1741198,2019-12-29,13471,Jakarta Selatan,DKI Jakarta,P3264,BRAND_S,6,450000,2019-12,2700000,DKI Jakarta
1708084,2019-10-28,16183,Jakarta Barat,DKI Jakarta,P3269,BRAND_S,12,450000,2019-10,5400000,DKI Jakarta
1667185,2019-07-01,17252,Bogor,Jawa Barat,P2537,BRAND_P,6,310000,2019-07,1860000,Jawa Barat
1681237,2019-08-12,12748,Jakarta Utara,DKI Jakarta,P2103,BRAND_L,3,590000,2019-08,1770000,DKI Jakarta
1673275,2019-07-17,17585,Jakarta Pusat,DKI Jakarta,P3629,BRAND_S,4,450000,2019-07,1800000,DKI Jakarta
1680622,2019-08-09,15301,Jakarta Selatan,DKI Jakarta,P0772,BRAND_C,2,3494000,2019-08,6988000,DKI Jakarta
1731514,2019-12-13,17159,Jakarta Timur,DKI Jakarta,P4080,BRAND_W,24,113000,2019-12,2712000,DKI Jakarta
1693612,2019-09-19,15550,Jakarta Utara,DKI Jakarta,P1910,BRAND_J,1,740000,2019-09,740000,DKI Jakarta
1728604,2019-12-09,14606,Jakarta Barat,DKI Jakarta,P2895,BRAND_R,1,1325000,2019-12,1325000,DKI Jakarta
1708408,2019-10-29,16360,Bandung,Jawa Barat,P3329,BRAND_S,1,1325000,2019-10,1325000,Jawa Barat
1696222,2019-09-29,16983,Purwokerto,Jawa Tengah,P0134,BRAND_A,1,205000,2019-09,205000,Jawa Tengah
1720006,2019-11-24,15059,Surakarta,Jawa Tengah,P1802,BRAND_H,1,1745000,2019-11,1745000,Jawa Tengah
1713148,2019-11-07,16670,Bekasi,Jawa Barat,P3292,BRAND_S,6,1465000,2019-11,8790000,Jawa Barat
1735537,2019-12-19,15187,Jakarta Pusat,DKI Jakarta,P2908,BRAND_R,12,2900000,2019-12,34800000,DKI Jakarta
1733221,2019-12-16,17625,Bandung,Jawa Barat,P3239,BRAND_S,6,520000,2019-12,3120000,Jawa Barat
1730338,2019-12-11,14554,Yogyakarta,Yogyakarta,P3338,BRAND_S,1,450000,2019-12,450000,Yogyakarta
1678522,2019-08-02,15920,Tangerang,Banten,P1702,BRAND_H,1,310000,2019-08,310000,other
1730314,2019-12-11,13285,Malang,Jawa Timur,P0126,BRAND_A,24,205000,2019-12,4920000,Jawa Timur
1697416,2019-10-02,18229,Jakarta Selatan,DKI Jakarta,P0468,BRAND_B,2,2987000,2019-10,5974000,DKI Jakarta
1680697,2019-08-11,14810,Jakarta Pusat,DKI Jakarta,P2089,BRAND_L,6,590000,2019-08,3540000,DKI Jakarta
1708102,2019-10-28,13994,Jakarta Selatan,DKI Jakarta,P2973,BRAND_R,4,590000,2019-10,2360000,DKI Jakarta
1683115,2019-08-18,17114,Jakarta Barat,DKI Jakarta,P3506,BRAND_S,1,2900000,2019-08,2900000,DKI Jakarta
1709506,2019-10-31,15518,Bandung,Jawa Barat,P3604,BRAND_S,1,2375000,2019-10,2375000,Jawa Barat
1718614,2019-11-20,13408,Jakarta Timur,DKI Jakarta,P2094,BRAND_L,30,590000,2019-11,17700000,DKI Jakarta
1691098,2019-09-12,13381,Jakarta Selatan,DKI Jakarta,P3958,BRAND_W,12,520000,2019-09,6240000,DKI Jakarta
1690288,2019-09-10,13999,Bekasi,Jawa Barat,P1901,BRAND_J,10,740000,2019-09,7400000,Jawa Barat
1704955,2019-10-21,13233,Malang,Jawa Timur,P2431,BRAND_P,24,159000,2019-10,3816000,Jawa Timur
1697176,2019-10-01,13949,Jakarta Selatan,DKI Jakarta,P0249,BRAND_A,24,159000,2019-10,3816000,DKI Jakarta
1729780,2019-12-10,15720,Yogyakarta,Yogyakarta,P0562,BRAND_B,1,450000,2019-12,450000,Yogyakarta
1736779,2019-12-22,18156,Malang,Jawa Timur,P0037,BRAND_A,4,240000,2019-12,960000,Jawa Timur
1731655,2019-12-13,13117,Jakarta Utara,DKI Jakarta,P4080,BRAND_W,24,113000,2019-12,2712000,DKI Jakarta
1669726,2019-07-08,17027,Jakarta Barat,DKI Jakarta,P4041,BRAND_W,2,2637000,2019-07,5274000,DKI Jakarta
1713808,2019-11-10,16243,Jakarta Selatan,DKI Jakarta,P2672,BRAND_P,4,590000,2019-11,2360000,DKI Jakarta
1689757,2019-09-09,17655,Tangerang,Banten,P3071,BRAND_R,6,904000,2019-09,5424000,other
1697770,2019-10-03,17567,Jakarta Pusat,DKI Jakarta,P2106,BRAND_L,8,904000,2019-10,7232000,DKI Jakarta
1722925,2019-11-28,16409,Jakarta Selatan,DKI Jakarta,P0201,BRAND_A,48,159000,2019-11,7632000,DKI Jakarta
1667185,2019-07-01,17252,Bogor,Jawa Barat,P0628,BRAND_C,1,1745000,2019-07,1745000,Jawa Barat
1709197,2019-10-31,13177,Surakarta,Jawa Tengah,P2895,BRAND_R,4,1325000,2019-10,5300000,Jawa Tengah
1696324,2019-09-29,13240,Jakarta Pusat,DKI Jakarta,P3394,BRAND_S,3,747000,2019-09,2241000,DKI Jakarta
1711921,2019-11-05,12474,Denpasar,Bali,P0843,BRAND_C,1,5945000,2019-11,5945000,other
1683340,2019-08-19,17841,Jakarta Utara,DKI Jakarta,P0541,BRAND_B,3,450000,2019-08,1350000,DKI Jakarta
1689100,2019-09-05,16928,Depok,Jawa Barat,P2827,BRAND_P,3,450000,2019-09,1350000,Jawa Barat
1669432,2019-07-07,12841,Jakarta Selatan,DKI Jakarta,P3272,BRAND_S,4,520000,2019-07,2080000,DKI Jakarta
1734811,2019-12-18,14096,Surakarta,Jawa Tengah,P2636,BRAND_P,1,1164000,2019-12,1164000,Jawa Tengah
1734067,2019-12-17,17371,Surakarta,Jawa Tengah,P4077,BRAND_W,1,3494000,2019-12,3494000,Jawa Tengah
1680361,2019-08-09,14907,Jakarta Selatan,DKI Jakarta,P0305,BRAND_B,6,904000,2019-08,5424000,DKI Jakarta
1734754,2019-12-18,15993,Malang,Jawa Timur,P3266,BRAND_S,1,1745000,2019-12,1745000,Jawa Timur
1704430,2019-10-20,13266,Bekasi,Jawa Barat,P3341,BRAND_S,24,205000,2019-10,4920000,Jawa Barat
1703560,2019-10-17,15484,Jakarta Selatan,DKI Jakarta,P3246,BRAND_S,2,1500000,2019-10,3000000,DKI Jakarta
1684399,2019-08-21,17243,Jakarta Pusat,DKI Jakarta,P0646,BRAND_C,1,904000,2019-08,904000,DKI Jakarta
1723609,2019-11-29,15707,Surakarta,Jawa Tengah,P3211,BRAND_S,2,1045000,2019-11,2090000,Jawa Tengah
1701538,2019-10-13,15547,Depok,Jawa Barat,P0709,BRAND_C,2,520000,2019-10,1040000,Jawa Barat
1709185,2019-10-31,15416,Yogyakarta,Yogyakarta,P2900,BRAND_R,6,1045000,2019-10,6270000,Yogyakarta
1713859,2019-11-10,14547,Yogyakarta,Yogyakarta,P1789,BRAND_H,6,310000,2019-11,1860000,Yogyakarta
1720798,2019-11-25,17924,Jakarta Timur,DKI Jakarta,P3071,BRAND_R,36,904000,2019-11,32544000,DKI Jakarta
1725229,2019-12-03,16639,Jakarta Barat,DKI Jakarta,P1793,BRAND_H,12,590000,2019-12,7080000,DKI Jakarta
1685095,2019-08-23,15974,Jakarta Barat,DKI Jakarta,P2433,BRAND_P,12,229000,2019-08,2748000,DKI Jakarta
1722985,2019-11-29,13081,Bekasi,Jawa Barat,P3261,BRAND_S,12,520000,2019-11,6240000,Jawa Barat
1735861,2019-12-19,17247,Jakarta Barat,DKI Jakarta,P1891,BRAND_J,1,740000,2019-12,740000,DKI Jakarta
1720141,2019-11-24,14572,Bandung,Jawa Barat,P3249,BRAND_S,1,747000,2019-11,747000,Jawa Barat
1674574,2019-07-22,16869,Jakarta Pusat,DKI Jakarta,P0528,BRAND_B,1,747000,2019-07,747000,DKI Jakarta
1715473,2019-11-13,12472,Denpasar,Bali,P0544,BRAND_B,12,520000,2019-11,6240000,other
1684543,2019-08-21,14331,Semarang,Jawa Tengah,P3191,BRAND_S,24,159000,2019-08,3816000,Jawa Tengah
1739782,2019-12-26,12572,Denpasar,Bali,P2974,BRAND_R,12,590000,2019-12,7080000,other
1702837,2019-10-16,17164,Jakarta Selatan,DKI Jakarta,P0156,BRAND_A,6,2095000,2019-10,12570000,DKI Jakarta
1670749,2019-07-10,16898,Jakarta Pusat,DKI Jakarta,P4009,BRAND_W,2,1045000,2019-07,2090000,DKI Jakarta
1670353,2019-07-09,14461,Jakarta Pusat,DKI Jakarta,P0124,BRAND_A,2,240000,2019-07,480000,DKI Jakarta
1704982,2019-10-21,15492,Surakarta,Jawa Tengah,P0612,BRAND_B,12,590000,2019-10,7080000,Jawa Tengah
1724200,2019-12-01,17082,Jakarta Utara,DKI Jakarta,P1902,BRAND_J,20,740000,2019-12,14800000,DKI Jakarta
1736557,2019-12-22,17841,Jakarta Utara,DKI Jakarta,P2587,BRAND_P,1,1045000,2019-12,1045000,DKI Jakarta
1693066,2019-09-18,13507,Bandung,Jawa Barat,P4072,BRAND_W,6,1045000,2019-09,6270000,Jawa Barat
1713118,2019-11-07,16121,Jakarta Barat,DKI Jakarta,P0906,BRAND_C,1,450000,2019-11,450000,DKI Jakarta
1737394,2019-12-23,12839,Jakarta Selatan,DKI Jakarta,P2790,BRAND_P,48,310000,2019-12,14880000,DKI Jakarta
1731031,2019-12-12,15506,Jakarta Pusat,DKI Jakarta,P2086,BRAND_L,5,590000,2019-12,2950000,DKI Jakarta
1670329,2019-07-09,14730,Jakarta Pusat,DKI Jakarta,P0676,BRAND_C,1,1024000,2019-07,1024000,DKI Jakarta
1725955,2019-12-04,14921,Jakarta Selatan,DKI Jakarta,P3270,BRAND_S,12,450000,2019-12,5400000,DKI Jakarta
1705552,2019-10-22,14456,Jakarta Timur,DKI Jakarta,P0454,BRAND_B,4,450000,2019-10,1800000,DKI Jakarta
1716136,2019-11-14,14527,Depok,Jawa Barat,P0588,BRAND_B,1,5945000,2019-11,5945000,Jawa Barat
1678393,2019-08-02,15157,Jakarta Barat,DKI Jakarta,P2981,BRAND_R,6,1395000,2019-08,8370000,DKI Jakarta
1721467,2019-11-26,15527,Bandung,Jawa Barat,P3574,BRAND_S,12,450000,2019-11,5400000,Jawa Barat
1699873,2019-10-09,17315,Jakarta Selatan,DKI Jakarta,P1705,BRAND_H,12,310000,2019-10,3720000,DKI Jakarta
1692496,2019-09-17,13593,Jakarta Selatan,DKI Jakarta,P3970,BRAND_W,2,3494000,2019-09,6988000,DKI Jakarta
1677205,2019-07-31,17841,Jakarta Utara,DKI Jakarta,P2958,BRAND_R,2,450000,2019-07,900000,DKI Jakarta
1728964,2019-12-09,14953,Tangerang,Banten,P3216,BRAND_S,4,1325000,2019-12,5300000,other
1734460,2019-12-18,12748,Jakarta Utara,DKI Jakarta,P3357,BRAND_S,2,450000,2019-12,900000,DKI Jakarta
1694176,2019-09-22,18041,Bekasi,Jawa Barat,P0581,BRAND_B,1,4195000,2019-09,4195000,Jawa Barat
1719985,2019-11-24,16601,Malang,Jawa Timur,P2989,BRAND_R,2,450000,2019-11,900000,Jawa Timur
1711552,2019-11-05,13971,Malang,Jawa Timur,P0241,BRAND_A,12,747000,2019-11,8964000,Jawa Timur
1706605,2019-10-24,12957,Malang,Jawa Timur,P0686,BRAND_C,6,1024000,2019-10,6144000,Jawa Timur
1672813,2019-07-16,15039,Jakarta Pusat,DKI Jakarta,P3399,BRAND_S,4,149000,2019-07,596000,DKI Jakarta
1735531,2019-12-19,14056,Bekasi,Jawa Barat,P2089,BRAND_L,3,590000,2019-12,1770000,Jawa Barat
1707673,2019-10-27,15701,Malang,Jawa Timur,P0171,BRAND_A,1,1325000,2019-10,1325000,Jawa Timur
